customerID,probability,prediction,risk_bucket,risk_level,model_name,created_at
3585,0.743838954524038,1,medium,1,logistic_regression,2025-11-18 14:25:44
3586,0.17180660915184914,0,low,0,logistic_regression,2025-11-18 14:25:44
3587,0.3966955806736471,0,low,0,logistic_regression,2025-11-18 14:25:44
3588,0.05871367052565456,0,low,0,logistic_regression,2025-11-18 14:25:44
3589,0.014471585218191876,0,low,0,logistic_regression,2025-11-18 14:25:44
3590,0.8405946339934603,1,high,2,logistic_regression,2025-11-18 14:25:44
3591,0.08498873829831416,0,low,0,logistic_regression,2025-11-18 14:25:44
3592,0.8395094220817163,1,high,2,logistic_regression,2025-11-18 14:25:44
3593,0.6114986024647896,1,medium,1,logistic_regression,2025-11-18 14:25:44
3594,0.9895992655648852,1,high,2,logistic_regression,2025-11-18 14:25:44
3595,0.9653207197393734,1,high,2,logistic_regression,2025-11-18 14:25:44
3596,0.9636286579081245,1,high,2,logistic_regression,2025-11-18 14:25:44
3597,0.3757509515828162,0,low,0,logistic_regression,2025-11-18 14:25:44
3598,0.9946355600390846,1,high,2,logistic_regression,2025-11-18 14:25:44
3599,0.32363560484517157,0,low,0,logistic_regression,2025-11-18 14:25:44
3600,0.9997312806789885,1,high,2,logistic_regression,2025-11-18 14:25:44
3601,0.9986278479081213,1,high,2,logistic_regression,2025-11-18 14:25:44
3602,0.06914743691193945,0,low,0,logistic_regression,2025-11-18 14:25:44
3603,0.999996147071677,1,high,2,logistic_regression,2025-11-18 14:25:44
3604,0.025166381073588654,0,low,0,logistic_regression,2025-11-18 14:25:44
3605,0.999999188255745,1,high,2,logistic_regression,2025-11-18 14:25:44
3606,0.9932138057433905,1,high,2,logistic_regression,2025-11-18 14:25:44
3607,0.0053159383565966655,0,low,0,logistic_regression,2025-11-18 14:25:44
3608,0.9972674040488593,1,high,2,logistic_regression,2025-11-18 14:25:44
3609,0.5711785247855101,1,medium,1,logistic_regression,2025-11-18 14:25:44
3610,0.5971112224317793,1,medium,1,logistic_regression,2025-11-18 14:25:44
3611,0.9980899230258254,1,high,2,logistic_regression,2025-11-18 14:25:44
3612,0.013528618281759393,0,low,0,logistic_regression,2025-11-18 14:25:44
3613,0.893623864936686,1,high,2,logistic_regression,2025-11-18 14:25:44
3614,0.019857076094122284,0,low,0,logistic_regression,2025-11-18 14:25:44
3615,0.12878067517863187,0,low,0,logistic_regression,2025-11-18 14:25:44
3616,0.9993190224778913,1,high,2,logistic_regression,2025-11-18 14:25:44
3617,0.015537162318502502,0,low,0,logistic_regression,2025-11-18 14:25:44
3618,0.01220243344219546,0,low,0,logistic_regression,2025-11-18 14:25:44
3619,0.19391714977776212,0,low,0,logistic_regression,2025-11-18 14:25:44
3620,0.9835947405521289,1,high,2,logistic_regression,2025-11-18 14:25:44
3621,0.983111091761129,1,high,2,logistic_regression,2025-11-18 14:25:44
3622,0.9760347974016655,1,high,2,logistic_regression,2025-11-18 14:25:44
3623,0.20951015337847723,0,low,0,logistic_regression,2025-11-18 14:25:44
3624,0.05572892842449633,0,low,0,logistic_regression,2025-11-18 14:25:44
3625,0.9700719303147778,1,high,2,logistic_regression,2025-11-18 14:25:44
3626,0.3866696943975522,0,low,0,logistic_regression,2025-11-18 14:25:44
3627,0.9946099600864657,1,high,2,logistic_regression,2025-11-18 14:25:44
3628,0.9972572910904889,1,high,2,logistic_regression,2025-11-18 14:25:44
3629,0.9988368418334918,1,high,2,logistic_regression,2025-11-18 14:25:44
3630,0.9981231981116758,1,high,2,logistic_regression,2025-11-18 14:25:44
3631,0.999726422697711,1,high,2,logistic_regression,2025-11-18 14:25:44
3632,0.9827556953647688,1,high,2,logistic_regression,2025-11-18 14:25:44
3633,0.9832144862204911,1,high,2,logistic_regression,2025-11-18 14:25:44
3634,0.9828469281337145,1,high,2,logistic_regression,2025-11-18 14:25:44
3635,0.007158357059483516,0,low,0,logistic_regression,2025-11-18 14:25:44
3636,0.2517053755875774,0,low,0,logistic_regression,2025-11-18 14:25:44
3637,0.3663078891907573,0,low,0,logistic_regression,2025-11-18 14:25:44
3638,0.8165180521271023,1,high,2,logistic_regression,2025-11-18 14:25:44
3639,0.9821583398394831,1,high,2,logistic_regression,2025-11-18 14:25:44
3640,0.004370776475722612,0,low,0,logistic_regression,2025-11-18 14:25:44
3641,0.026917860939813795,0,low,0,logistic_regression,2025-11-18 14:25:44
3642,0.19198101266556225,0,low,0,logistic_regression,2025-11-18 14:25:44
3643,0.1088716971432159,0,low,0,logistic_regression,2025-11-18 14:25:44
3644,0.9500239613327195,1,high,2,logistic_regression,2025-11-18 14:25:44
3645,0.3095272650306451,0,low,0,logistic_regression,2025-11-18 14:25:44
3646,0.9840395504439748,1,high,2,logistic_regression,2025-11-18 14:25:44
3647,0.9999307860905199,1,high,2,logistic_regression,2025-11-18 14:25:44
3648,0.1987387848890166,0,low,0,logistic_regression,2025-11-18 14:25:44
3649,0.594736986701717,1,medium,1,logistic_regression,2025-11-18 14:25:44
3650,0.011173872552255992,0,low,0,logistic_regression,2025-11-18 14:25:44
3651,0.9999961012774159,1,high,2,logistic_regression,2025-11-18 14:25:44
3652,0.9809007595979767,1,high,2,logistic_regression,2025-11-18 14:25:44
3653,0.9945335405044605,1,high,2,logistic_regression,2025-11-18 14:25:44
3654,0.05444049477679323,0,low,0,logistic_regression,2025-11-18 14:25:44
3655,0.021429203809341303,0,low,0,logistic_regression,2025-11-18 14:25:44
3656,0.01818514525878934,0,low,0,logistic_regression,2025-11-18 14:25:44
3657,0.998790596417411,1,high,2,logistic_regression,2025-11-18 14:25:44
3658,0.9799361443248267,1,high,2,logistic_regression,2025-11-18 14:25:44
3659,0.843456208503245,1,high,2,logistic_regression,2025-11-18 14:25:44
3660,0.9958054033094061,1,high,2,logistic_regression,2025-11-18 14:25:44
3661,0.2158245002525167,0,low,0,logistic_regression,2025-11-18 14:25:44
3662,0.9997562873189392,1,high,2,logistic_regression,2025-11-18 14:25:44
3663,0.9988104172980076,1,high,2,logistic_regression,2025-11-18 14:25:44
3664,0.9992914962067223,1,high,2,logistic_regression,2025-11-18 14:25:44
3665,0.1855623473005834,0,low,0,logistic_regression,2025-11-18 14:25:44
3666,0.9708529195739378,1,high,2,logistic_regression,2025-11-18 14:25:44
3667,0.024263238747941233,0,low,0,logistic_regression,2025-11-18 14:25:44
3668,0.999999219680471,1,high,2,logistic_regression,2025-11-18 14:25:44
3669,0.9973217935226553,1,high,2,logistic_regression,2025-11-18 14:25:44
3670,0.7325927881561392,1,medium,1,logistic_regression,2025-11-18 14:25:44
3671,0.9992857931665625,1,high,2,logistic_regression,2025-11-18 14:25:44
3672,0.9806044608821598,1,high,2,logistic_regression,2025-11-18 14:25:44
3673,0.9088926742367631,1,high,2,logistic_regression,2025-11-18 14:25:44
3674,0.9993489614759228,1,high,2,logistic_regression,2025-11-18 14:25:44
3675,0.3198371489081612,0,low,0,logistic_regression,2025-11-18 14:25:44
3676,0.2855787387178352,0,low,0,logistic_regression,2025-11-18 14:25:44
3677,0.34209940745369694,0,low,0,logistic_regression,2025-11-18 14:25:44
3678,0.9811926312312172,1,high,2,logistic_regression,2025-11-18 14:25:44
3679,0.4886377676016955,0,low,0,logistic_regression,2025-11-18 14:25:44
3680,0.38675020712142727,0,low,0,logistic_regression,2025-11-18 14:25:44
3681,0.7541794612305416,1,high,2,logistic_regression,2025-11-18 14:25:44
3682,0.906508837829822,1,high,2,logistic_regression,2025-11-18 14:25:44
3683,0.9900280701765787,1,high,2,logistic_regression,2025-11-18 14:25:44
3684,0.10284984978004223,0,low,0,logistic_regression,2025-11-18 14:25:44
3685,0.26869945823993024,0,low,0,logistic_regression,2025-11-18 14:25:44
3686,0.7342520264660437,1,medium,1,logistic_regression,2025-11-18 14:25:44
3687,0.012911549058006167,0,low,0,logistic_regression,2025-11-18 14:25:44
3688,0.013099457285611111,0,low,0,logistic_regression,2025-11-18 14:25:44
3689,0.059046420625711506,0,low,0,logistic_regression,2025-11-18 14:25:44
3690,0.03418902271141488,0,low,0,logistic_regression,2025-11-18 14:25:44
3691,0.4204648738540265,0,low,0,logistic_regression,2025-11-18 14:25:44
3692,0.1056892506128103,0,low,0,logistic_regression,2025-11-18 14:25:44
3693,0.9113258707138148,1,high,2,logistic_regression,2025-11-18 14:25:44
3694,0.9822123204161296,1,high,2,logistic_regression,2025-11-18 14:25:44
3695,0.9999983548403484,1,high,2,logistic_regression,2025-11-18 14:25:44
3696,0.08792188435621237,0,low,0,logistic_regression,2025-11-18 14:25:44
3697,0.016768682340894014,0,low,0,logistic_regression,2025-11-18 14:25:44
3698,0.24702727548414957,0,low,0,logistic_regression,2025-11-18 14:25:44
3699,0.9018760182459864,1,high,2,logistic_regression,2025-11-18 14:25:44
3700,0.07573232396486462,0,low,0,logistic_regression,2025-11-18 14:25:44
3701,0.009645891920004448,0,low,0,logistic_regression,2025-11-18 14:25:44
3702,0.5756059611963006,1,medium,1,logistic_regression,2025-11-18 14:25:44
3703,0.028279899131943533,0,low,0,logistic_regression,2025-11-18 14:25:44
3704,0.9708598093912985,1,high,2,logistic_regression,2025-11-18 14:25:44
3705,0.8001833411295652,1,high,2,logistic_regression,2025-11-18 14:25:44
3706,0.33917631435593987,0,low,0,logistic_regression,2025-11-18 14:25:44
3707,0.9995702975829168,1,high,2,logistic_regression,2025-11-18 14:25:44
3708,0.1319725136080518,0,low,0,logistic_regression,2025-11-18 14:25:44
3709,0.9981192615104107,1,high,2,logistic_regression,2025-11-18 14:25:44
3710,0.9997644682871193,1,high,2,logistic_regression,2025-11-18 14:25:44
3711,0.9726104210231908,1,high,2,logistic_regression,2025-11-18 14:25:44
3712,0.01948537509747094,0,low,0,logistic_regression,2025-11-18 14:25:44
3713,0.1284619599604439,0,low,0,logistic_regression,2025-11-18 14:25:44
3714,0.518945552669659,1,medium,1,logistic_regression,2025-11-18 14:25:44
3715,0.009181542145489888,0,low,0,logistic_regression,2025-11-18 14:25:44
3716,0.03856437356385944,0,low,0,logistic_regression,2025-11-18 14:25:44
3717,0.9974912134021223,1,high,2,logistic_regression,2025-11-18 14:25:44
3718,0.9953152113420188,1,high,2,logistic_regression,2025-11-18 14:25:44
3719,0.7687035893864803,1,high,2,logistic_regression,2025-11-18 14:25:44
3720,0.9984598893339356,1,high,2,logistic_regression,2025-11-18 14:25:44
3721,0.9913941203080786,1,high,2,logistic_regression,2025-11-18 14:25:44
3722,0.9670926880329718,1,high,2,logistic_regression,2025-11-18 14:25:44
3723,0.740273259918518,1,medium,1,logistic_regression,2025-11-18 14:25:44
3724,0.9997715403786205,1,high,2,logistic_regression,2025-11-18 14:25:44
3725,0.92095796801739,1,high,2,logistic_regression,2025-11-18 14:25:44
3726,0.9422931415018214,1,high,2,logistic_regression,2025-11-18 14:25:44
3727,0.9928495811139679,1,high,2,logistic_regression,2025-11-18 14:25:44
3728,0.9446607983718885,1,high,2,logistic_regression,2025-11-18 14:25:44
3729,0.8326272347974619,1,high,2,logistic_regression,2025-11-18 14:25:44
3730,0.0445548705832127,0,low,0,logistic_regression,2025-11-18 14:25:44
3731,0.9961046010107758,1,high,2,logistic_regression,2025-11-18 14:25:44
3732,0.0950879638454196,0,low,0,logistic_regression,2025-11-18 14:25:44
3733,0.5505616057667649,1,medium,1,logistic_regression,2025-11-18 14:25:44
3734,0.4120882606015849,0,low,0,logistic_regression,2025-11-18 14:25:44
3735,0.9826345749306792,1,high,2,logistic_regression,2025-11-18 14:25:44
3736,0.32421018701207904,0,low,0,logistic_regression,2025-11-18 14:25:44
3737,0.028092880195682235,0,low,0,logistic_regression,2025-11-18 14:25:44
3738,0.4401874512193596,0,low,0,logistic_regression,2025-11-18 14:25:44
3739,0.02253207527876163,0,low,0,logistic_regression,2025-11-18 14:25:44
3740,0.011296311267728874,0,low,0,logistic_regression,2025-11-18 14:25:44
3741,0.574795577581636,1,medium,1,logistic_regression,2025-11-18 14:25:44
3742,0.9285564468738274,1,high,2,logistic_regression,2025-11-18 14:25:44
3743,0.004875947925591468,0,low,0,logistic_regression,2025-11-18 14:25:44
3744,0.9997434083188608,1,high,2,logistic_regression,2025-11-18 14:25:44
3745,0.2926630801613476,0,low,0,logistic_regression,2025-11-18 14:25:44
3746,0.9996651595280387,1,high,2,logistic_regression,2025-11-18 14:25:44
3747,0.19162990878045338,0,low,0,logistic_regression,2025-11-18 14:25:44
3748,0.03037009552924209,0,low,0,logistic_regression,2025-11-18 14:25:44
3749,0.7732278356823686,1,high,2,logistic_regression,2025-11-18 14:25:44
3750,0.24125817677879383,0,low,0,logistic_regression,2025-11-18 14:25:44
3751,0.9887207920160037,1,high,2,logistic_regression,2025-11-18 14:25:44
3752,0.9818206931793483,1,high,2,logistic_regression,2025-11-18 14:25:44
3753,0.07056229181347336,0,low,0,logistic_regression,2025-11-18 14:25:44
3754,0.9992937452508921,1,high,2,logistic_regression,2025-11-18 14:25:44
3755,0.6068220347922219,1,medium,1,logistic_regression,2025-11-18 14:25:44
3756,0.0161222646554913,0,low,0,logistic_regression,2025-11-18 14:25:44
3757,0.7198575848730291,1,medium,1,logistic_regression,2025-11-18 14:25:44
3758,0.9920239746902787,1,high,2,logistic_regression,2025-11-18 14:25:44
3759,0.9999225869609529,1,high,2,logistic_regression,2025-11-18 14:25:44
3760,0.9999040129710158,1,high,2,logistic_regression,2025-11-18 14:25:44
3761,0.04059298868964859,0,low,0,logistic_regression,2025-11-18 14:25:44
3762,0.024689107932519924,0,low,0,logistic_regression,2025-11-18 14:25:44
3763,0.9918577055195076,1,high,2,logistic_regression,2025-11-18 14:25:44
3764,0.9999913900787267,1,high,2,logistic_regression,2025-11-18 14:25:44
3765,0.8218654688401215,1,high,2,logistic_regression,2025-11-18 14:25:44
3766,0.9912526804342402,1,high,2,logistic_regression,2025-11-18 14:25:44
3767,0.9856289643756587,1,high,2,logistic_regression,2025-11-18 14:25:44
3768,0.6579388841588614,1,medium,1,logistic_regression,2025-11-18 14:25:44
3769,0.02882466031906355,0,low,0,logistic_regression,2025-11-18 14:25:44
3770,0.44379313457550545,0,low,0,logistic_regression,2025-11-18 14:25:44
3771,0.9986152003521581,1,high,2,logistic_regression,2025-11-18 14:25:44
3772,0.8393710063013605,1,high,2,logistic_regression,2025-11-18 14:25:44
3773,0.9244042063494663,1,high,2,logistic_regression,2025-11-18 14:25:44
3774,0.6737461109264412,1,medium,1,logistic_regression,2025-11-18 14:25:44
3775,0.9853239238427294,1,high,2,logistic_regression,2025-11-18 14:25:44
3776,0.18406332874832934,0,low,0,logistic_regression,2025-11-18 14:25:44
3777,0.36742676447155526,0,low,0,logistic_regression,2025-11-18 14:25:44
3778,0.9917239879732964,1,high,2,logistic_regression,2025-11-18 14:25:44
3779,0.920904926871398,1,high,2,logistic_regression,2025-11-18 14:25:44
3780,0.5754828771521047,1,medium,1,logistic_regression,2025-11-18 14:25:44
3781,0.5912776343164035,1,medium,1,logistic_regression,2025-11-18 14:25:44
3782,0.9999984377465733,1,high,2,logistic_regression,2025-11-18 14:25:44
3783,0.08872565814715415,0,low,0,logistic_regression,2025-11-18 14:25:44
3784,0.006803632984924841,0,low,0,logistic_regression,2025-11-18 14:25:44
3785,0.9952097767576723,1,high,2,logistic_regression,2025-11-18 14:25:44
3786,0.552795285882189,1,medium,1,logistic_regression,2025-11-18 14:25:44
3787,0.9999723998312481,1,high,2,logistic_regression,2025-11-18 14:25:44
3788,0.01621222762532593,0,low,0,logistic_regression,2025-11-18 14:25:44
3789,0.9986239950482634,1,high,2,logistic_regression,2025-11-18 14:25:44
3790,0.9999178065172463,1,high,2,logistic_regression,2025-11-18 14:25:44
3791,0.5035819406433117,1,medium,1,logistic_regression,2025-11-18 14:25:44
3792,0.06825629465902598,0,low,0,logistic_regression,2025-11-18 14:25:44
3793,0.9906111720810359,1,high,2,logistic_regression,2025-11-18 14:25:44
3794,0.9995241926065116,1,high,2,logistic_regression,2025-11-18 14:25:44
3795,0.11849947726125222,0,low,0,logistic_regression,2025-11-18 14:25:44
3796,0.9991002918218297,1,high,2,logistic_regression,2025-11-18 14:25:44
3797,0.9999384451926299,1,high,2,logistic_regression,2025-11-18 14:25:44
3798,0.9705778652183253,1,high,2,logistic_regression,2025-11-18 14:25:44
3799,0.999999102120739,1,high,2,logistic_regression,2025-11-18 14:25:44
3800,0.09837229178603127,0,low,0,logistic_regression,2025-11-18 14:25:44
3801,0.9922960644367166,1,high,2,logistic_regression,2025-11-18 14:25:44
3802,0.0123188456791732,0,low,0,logistic_regression,2025-11-18 14:25:44
3803,0.9974320807541256,1,high,2,logistic_regression,2025-11-18 14:25:44
3804,0.9983692360602257,1,high,2,logistic_regression,2025-11-18 14:25:44
3805,0.17489083192400254,0,low,0,logistic_regression,2025-11-18 14:25:44
3806,0.9998491200824012,1,high,2,logistic_regression,2025-11-18 14:25:44
3807,0.9763627947247344,1,high,2,logistic_regression,2025-11-18 14:25:44
3808,0.9993632217429579,1,high,2,logistic_regression,2025-11-18 14:25:44
3809,0.39496917342833676,0,low,0,logistic_regression,2025-11-18 14:25:44
3810,0.9996057231106698,1,high,2,logistic_regression,2025-11-18 14:25:44
3811,0.9999983020430268,1,high,2,logistic_regression,2025-11-18 14:25:44
3812,0.992024087651561,1,high,2,logistic_regression,2025-11-18 14:25:44
3813,0.943057442826439,1,high,2,logistic_regression,2025-11-18 14:25:44
3814,0.07053036740561788,0,low,0,logistic_regression,2025-11-18 14:25:44
3815,0.22282031770717053,0,low,0,logistic_regression,2025-11-18 14:25:44
3816,0.9959324681066084,1,high,2,logistic_regression,2025-11-18 14:25:44
3817,0.050766651686446514,0,low,0,logistic_regression,2025-11-18 14:25:44
3818,0.9931309239954205,1,high,2,logistic_regression,2025-11-18 14:25:44
3819,0.33621226389254244,0,low,0,logistic_regression,2025-11-18 14:25:44
3820,0.5956082152747989,1,medium,1,logistic_regression,2025-11-18 14:25:44
3821,0.0374553923744589,0,low,0,logistic_regression,2025-11-18 14:25:44
3822,0.9034619112681844,1,high,2,logistic_regression,2025-11-18 14:25:44
3823,0.14761612206021438,0,low,0,logistic_regression,2025-11-18 14:25:44
3824,0.015788769264951555,0,low,0,logistic_regression,2025-11-18 14:25:44
3825,0.055150151279460866,0,low,0,logistic_regression,2025-11-18 14:25:44
3826,0.19456035364910956,0,low,0,logistic_regression,2025-11-18 14:25:44
3827,0.9997752283206591,1,high,2,logistic_regression,2025-11-18 14:25:44
3828,0.6823033701275908,1,medium,1,logistic_regression,2025-11-18 14:25:44
3829,0.05782833688195275,0,low,0,logistic_regression,2025-11-18 14:25:44
3830,0.04454672303496582,0,low,0,logistic_regression,2025-11-18 14:25:44
3831,0.7285838685099271,1,medium,1,logistic_regression,2025-11-18 14:25:44
3832,0.057725727571589586,0,low,0,logistic_regression,2025-11-18 14:25:44
3833,0.9090432852570297,1,high,2,logistic_regression,2025-11-18 14:25:44
3834,0.5795669131102819,1,medium,1,logistic_regression,2025-11-18 14:25:44
3835,0.9941203018733922,1,high,2,logistic_regression,2025-11-18 14:25:44
3836,0.9990964265053124,1,high,2,logistic_regression,2025-11-18 14:25:44
3837,0.5462073107334193,1,medium,1,logistic_regression,2025-11-18 14:25:44
3838,0.999505925264158,1,high,2,logistic_regression,2025-11-18 14:25:44
3839,0.03310939211134583,0,low,0,logistic_regression,2025-11-18 14:25:44
3840,0.9827693273822156,1,high,2,logistic_regression,2025-11-18 14:25:44
3841,0.9967209806073488,1,high,2,logistic_regression,2025-11-18 14:25:44
3842,0.22180068616786386,0,low,0,logistic_regression,2025-11-18 14:25:44
3843,0.9653788976378636,1,high,2,logistic_regression,2025-11-18 14:25:44
3844,0.9674222645472371,1,high,2,logistic_regression,2025-11-18 14:25:44
3845,0.9713621097629083,1,high,2,logistic_regression,2025-11-18 14:25:44
3846,0.9980716427350027,1,high,2,logistic_regression,2025-11-18 14:25:44
3847,0.715239477015322,1,medium,1,logistic_regression,2025-11-18 14:25:44
3848,0.9996364188662862,1,high,2,logistic_regression,2025-11-18 14:25:44
3849,0.9760941581941004,1,high,2,logistic_regression,2025-11-18 14:25:44
3850,0.9998865576376419,1,high,2,logistic_regression,2025-11-18 14:25:44
3851,0.9509026991962799,1,high,2,logistic_regression,2025-11-18 14:25:44
3852,0.4187597950615376,0,low,0,logistic_regression,2025-11-18 14:25:44
3853,0.9888639617425551,1,high,2,logistic_regression,2025-11-18 14:25:44
3854,0.6451733518319331,1,medium,1,logistic_regression,2025-11-18 14:25:44
3855,0.7685900211792708,1,high,2,logistic_regression,2025-11-18 14:25:44
3856,0.23005475555243787,0,low,0,logistic_regression,2025-11-18 14:25:44
3857,0.010401984888785578,0,low,0,logistic_regression,2025-11-18 14:25:44
3858,0.9298990219531713,1,high,2,logistic_regression,2025-11-18 14:25:44
3859,0.7654678916198252,1,high,2,logistic_regression,2025-11-18 14:25:44
3860,0.999521239800901,1,high,2,logistic_regression,2025-11-18 14:25:44
3861,0.9999817639235603,1,high,2,logistic_regression,2025-11-18 14:25:44
3862,0.008105289215237885,0,low,0,logistic_regression,2025-11-18 14:25:44
3863,0.23060824763734414,0,low,0,logistic_regression,2025-11-18 14:25:44
3864,0.206510187758476,0,low,0,logistic_regression,2025-11-18 14:25:44
3865,0.9197268578025016,1,high,2,logistic_regression,2025-11-18 14:25:44
3866,0.07833176946584425,0,low,0,logistic_regression,2025-11-18 14:25:44
3867,0.37374226018492346,0,low,0,logistic_regression,2025-11-18 14:25:44
3868,0.1772430444785907,0,low,0,logistic_regression,2025-11-18 14:25:44
3869,0.032472360478758684,0,low,0,logistic_regression,2025-11-18 14:25:44
3870,0.03959230929282661,0,low,0,logistic_regression,2025-11-18 14:25:44
3871,0.9954010887119614,1,high,2,logistic_regression,2025-11-18 14:25:44
3872,0.9988873251832934,1,high,2,logistic_regression,2025-11-18 14:25:44
3873,0.1583531340951565,0,low,0,logistic_regression,2025-11-18 14:25:44
3874,0.11373520037624005,0,low,0,logistic_regression,2025-11-18 14:25:44
3875,0.013624499520893948,0,low,0,logistic_regression,2025-11-18 14:25:44
3876,0.9998260296648238,1,high,2,logistic_regression,2025-11-18 14:25:44
3877,0.10513217839842241,0,low,0,logistic_regression,2025-11-18 14:25:44
3878,0.15184263282459382,0,low,0,logistic_regression,2025-11-18 14:25:44
3879,0.34857718167727086,0,low,0,logistic_regression,2025-11-18 14:25:44
3880,0.43639264445001225,0,low,0,logistic_regression,2025-11-18 14:25:44
3881,0.8870840241374535,1,high,2,logistic_regression,2025-11-18 14:25:44
3882,0.12730245232892623,0,low,0,logistic_regression,2025-11-18 14:25:44
3883,0.15980842331404388,0,low,0,logistic_regression,2025-11-18 14:25:44
3884,0.7461704983754467,1,medium,1,logistic_regression,2025-11-18 14:25:44
3885,0.18498050821910217,0,low,0,logistic_regression,2025-11-18 14:25:44
3886,0.32020910722177853,0,low,0,logistic_regression,2025-11-18 14:25:44
3887,0.5056613089189592,1,medium,1,logistic_regression,2025-11-18 14:25:44
3888,0.09246852520173483,0,low,0,logistic_regression,2025-11-18 14:25:44
3889,0.1477756411313404,0,low,0,logistic_regression,2025-11-18 14:25:44
3890,0.9999211709089638,1,high,2,logistic_regression,2025-11-18 14:25:44
3891,0.5234097101979183,1,medium,1,logistic_regression,2025-11-18 14:25:44
3892,0.994342700374221,1,high,2,logistic_regression,2025-11-18 14:25:44
3893,0.9256247842404206,1,high,2,logistic_regression,2025-11-18 14:25:44
3894,0.14647208448349047,0,low,0,logistic_regression,2025-11-18 14:25:44
3895,0.426568286205851,0,low,0,logistic_regression,2025-11-18 14:25:44
3896,0.9868102431806622,1,high,2,logistic_regression,2025-11-18 14:25:44
3897,0.9681164044164516,1,high,2,logistic_regression,2025-11-18 14:25:44
3898,0.14526445299963783,0,low,0,logistic_regression,2025-11-18 14:25:44
3899,0.9994798077998538,1,high,2,logistic_regression,2025-11-18 14:25:44
3900,0.9955352718843444,1,high,2,logistic_regression,2025-11-18 14:25:44
3901,0.9424824638010944,1,high,2,logistic_regression,2025-11-18 14:25:44
3902,0.9763090243677134,1,high,2,logistic_regression,2025-11-18 14:25:44
3903,0.9999840009374037,1,high,2,logistic_regression,2025-11-18 14:25:44
3904,0.8422840918691228,1,high,2,logistic_regression,2025-11-18 14:25:44
3905,0.45329822321834684,0,low,0,logistic_regression,2025-11-18 14:25:44
3906,0.8679259500010577,1,high,2,logistic_regression,2025-11-18 14:25:44
3907,0.9425451787982093,1,high,2,logistic_regression,2025-11-18 14:25:44
3908,0.9999750931381958,1,high,2,logistic_regression,2025-11-18 14:25:44
3909,0.07452246875821018,0,low,0,logistic_regression,2025-11-18 14:25:44
3910,0.9992365169836279,1,high,2,logistic_regression,2025-11-18 14:25:44
3911,0.998870014876593,1,high,2,logistic_regression,2025-11-18 14:25:44
3912,0.9999402411057795,1,high,2,logistic_regression,2025-11-18 14:25:44
3913,0.03838316033626206,0,low,0,logistic_regression,2025-11-18 14:25:44
3914,0.9956201185441442,1,high,2,logistic_regression,2025-11-18 14:25:44
3915,0.991090042901624,1,high,2,logistic_regression,2025-11-18 14:25:44
3916,0.04489034037992165,0,low,0,logistic_regression,2025-11-18 14:25:44
3917,0.19142422152238028,0,low,0,logistic_regression,2025-11-18 14:25:44
3918,0.13475063014510855,0,low,0,logistic_regression,2025-11-18 14:25:44
3919,0.40944611992766994,0,low,0,logistic_regression,2025-11-18 14:25:44
3920,0.9986364430976149,1,high,2,logistic_regression,2025-11-18 14:25:44
3921,0.999993555437661,1,high,2,logistic_regression,2025-11-18 14:25:44
3922,0.9998265423683308,1,high,2,logistic_regression,2025-11-18 14:25:44
3923,0.0029643140646181303,0,low,0,logistic_regression,2025-11-18 14:25:44
3924,0.034186321851686366,0,low,0,logistic_regression,2025-11-18 14:25:44
3925,0.08962300884380216,0,low,0,logistic_regression,2025-11-18 14:25:44
3926,0.11760298952622947,0,low,0,logistic_regression,2025-11-18 14:25:44
3927,0.02643208262346396,0,low,0,logistic_regression,2025-11-18 14:25:44
3928,0.13606865773301574,0,low,0,logistic_regression,2025-11-18 14:25:44
3929,0.3045142763398662,0,low,0,logistic_regression,2025-11-18 14:25:44
3930,0.9846809104587427,1,high,2,logistic_regression,2025-11-18 14:25:44
3931,0.3780088599203053,0,low,0,logistic_regression,2025-11-18 14:25:44
3932,0.98807215051864,1,high,2,logistic_regression,2025-11-18 14:25:44
3933,0.09565542672597423,0,low,0,logistic_regression,2025-11-18 14:25:44
3934,0.9933117292802419,1,high,2,logistic_regression,2025-11-18 14:25:44
3935,0.9913145452324374,1,high,2,logistic_regression,2025-11-18 14:25:44
3936,0.5544633136500465,1,medium,1,logistic_regression,2025-11-18 14:25:44
3937,0.3356801957344907,0,low,0,logistic_regression,2025-11-18 14:25:44
3938,0.9995347621620266,1,high,2,logistic_regression,2025-11-18 14:25:44
3939,0.3268218486747925,0,low,0,logistic_regression,2025-11-18 14:25:44
3940,0.19225660610466053,0,low,0,logistic_regression,2025-11-18 14:25:44
3941,0.9884426724159344,1,high,2,logistic_regression,2025-11-18 14:25:44
3942,0.040133981731946815,0,low,0,logistic_regression,2025-11-18 14:25:44
3943,0.8145591820384837,1,high,2,logistic_regression,2025-11-18 14:25:44
3944,0.6500760658189288,1,medium,1,logistic_regression,2025-11-18 14:25:44
3945,0.19757920599938986,0,low,0,logistic_regression,2025-11-18 14:25:44
3946,0.9805690323952603,1,high,2,logistic_regression,2025-11-18 14:25:44
3947,0.014532262290997479,0,low,0,logistic_regression,2025-11-18 14:25:44
3948,0.1292062367225884,0,low,0,logistic_regression,2025-11-18 14:25:44
3949,0.25695659376789226,0,low,0,logistic_regression,2025-11-18 14:25:44
3950,0.997984414564435,1,high,2,logistic_regression,2025-11-18 14:25:44
3951,0.05980271797459393,0,low,0,logistic_regression,2025-11-18 14:25:44
